Depth,Density
1703.98,2.51
1704.14,2.54
1704.29,2.59
1704.44,2.64
1704.59,2.67
1704.75,2.65
1704.9,2.59
1705.05,2.52
1705.2,2.46
1705.36,2.43
1705.51,2.42
1705.66,2.42
1705.81,2.4
1705.97,2.38
1706.12,2.37
1706.27,2.36
1706.42,2.34
1706.58,2.28
1706.73,2.22
1706.88,2.18
1707.03,2.18
1707.18,2.2
1707.34,2.21
1707.49,2.21
1707.64,2.23
1707.79,2.28
1707.95,2.37
1708.1,2.47
1708.25,2.56
1708.4,2.64
1708.56,2.72
1708.71,2.77
1708.86,2.78
1709.01,2.77
1709.17,2.77
1709.32,2.77
1709.47,2.77
1709.62,2.77
1709.78,2.76
1709.93,2.73
1710.08,2.65
1710.23,2.54
1710.39,2.41
1710.54,2.31
1710.69,2.25
1710.84,2.2
1710.99,2.17
1711.15,2.14
1711.3,2.13
1711.45,2.16
1711.6,2.23
1711.76,2.33
1711.91,2.39
1712.06,2.42
1712.21,2.43
1712.37,2.46
1712.52,2.49
1712.67,2.55
1712.82,2.6
1712.98,2.63
1713.13,2.63
1713.28,2.62
1713.43,2.62
1713.59,2.64
1713.74,2.67
1713.89,2.71
1714.04,2.74
1714.2,2.77
1714.35,2.78
1714.5,2.77
1714.65,2.75
1714.8,2.74
1714.96,2.7
1715.11,2.61
1715.26,2.54
1715.41,2.51
1715.57,2.51
1715.72,2.53
1715.87,2.56
1716.02,2.53
1716.18,2.47
1716.33,2.44
1716.48,2.45
1716.63,2.44
1716.79,2.36
1716.94,2.24
1717.09,2.14
1717.24,2.12
1717.4,2.17
1717.55,2.28
1717.7,2.39
1717.85,2.44
1718.01,2.46
1718.16,2.48
1718.31,2.48
1718.46,2.48
1718.61,2.48
1718.77,2.49
1718.92,2.5
1719.07,2.52
1719.22,2.56
1719.38,2.62
1719.53,2.68
1719.68,2.74
1719.83,2.79
1719.99,2.81
1720.14,2.82
1720.29,2.81
1720.44,2.74
1720.6,2.62
1720.75,2.5
1720.9,2.43
1721.05,2.44
1721.21,2.51
1721.36,2.61
1721.51,2.66
1721.66,2.66
1721.82,2.66
1721.97,2.66
1722.12,2.66
1722.27,2.64
1722.42,2.6
1722.58,2.58
1722.73,2.57
1722.88,2.58
1723.03,2.58
1723.19,2.58
1723.34,2.58
1723.49,2.6
1723.64,2.65
1723.8,2.69
1723.95,2.71
1724.1,2.71
1724.25,2.69
1724.41,2.67
1724.56,2.69
1724.71,2.72
1724.86,2.73
1725.02,2.68
1725.17,2.61
1725.32,2.55
1725.47,2.52
1725.63,2.53
1725.78,2.56
1725.93,2.57
1726.08,2.57
1726.23,2.59
1726.39,2.63
1726.54,2.72
1726.69,2.8
1726.84,2.83
1727,2.77
1727.15,2.69
1727.3,2.64
1727.45,2.62
1727.61,2.6
1727.76,2.58
1727.91,2.57
1728.06,2.6
1728.22,2.65
1728.37,2.7
1728.52,2.68
1728.67,2.62
1728.83,2.57
1728.98,2.52
1729.13,2.5
1729.28,2.5
1729.44,2.52
1729.59,2.56
1729.74,2.63
1729.89,2.69
1730.04,2.67
1730.2,2.57
1730.35,2.45
1730.5,2.39
1730.65,2.4
1730.81,2.46
1730.96,2.53
1731.11,2.57
1731.26,2.54
1731.42,2.49
1731.57,2.46
1731.72,2.46
1731.87,2.47
1732.03,2.45
1732.18,2.43
1732.33,2.42
1732.48,2.44
1732.64,2.43
1732.79,2.35
1732.94,2.24
1733.09,2.18
1733.25,2.18
1733.4,2.21
1733.55,2.31
1733.7,2.46
1733.85,2.6
1734.01,2.71
1734.16,2.78
1734.31,2.81
1734.46,2.82
1734.62,2.82
1734.77,2.81
1734.92,2.8
1735.07,2.78
1735.23,2.71
1735.38,2.61
1735.53,2.55
1735.68,2.55
1735.84,2.61
1735.99,2.7
1736.14,2.79
1736.29,2.83
1736.45,2.85
1736.6,2.86
1736.75,2.87
1736.9,2.88
1737.06,2.89
1737.21,2.89
1737.36,2.88
1737.51,2.88
1737.66,2.87
1737.82,2.88
1737.97,2.9
1738.12,2.9
1738.27,2.89
1738.43,2.87
1738.58,2.84
1738.73,2.82
1738.88,2.82
1739.04,2.82
1739.19,2.83
1739.34,2.82
1739.49,2.8
1739.65,2.77
1739.8,2.73
1739.95,2.7
1740.1,2.69
1740.26,2.7
1740.41,2.73
1740.56,2.76
1740.71,2.79
1740.87,2.78
1741.02,2.77
1741.17,2.74
1741.32,2.72
1741.47,2.69
1741.63,2.67
1741.78,2.68
1741.93,2.71
1742.08,2.75
1742.24,2.77
1742.39,2.76
1742.54,2.74
1742.69,2.74
1742.85,2.77
1743,2.81
1743.15,2.85
1743.3,2.87
1743.46,2.86
1743.61,2.85
1743.76,2.85
1743.91,2.85
1744.07,2.86
1744.22,2.87
1744.37,2.87
1744.52,2.85
1744.68,2.82
1744.83,2.79
1744.98,2.79
1745.13,2.81
1745.28,2.86
1745.44,2.89
1745.59,2.91
1745.74,2.91
1745.89,2.91
1746.05,2.9
1746.2,2.88
1746.35,2.86
1746.5,2.83
1746.66,2.81
1746.81,2.79
1746.96,2.76
1747.11,2.75
1747.27,2.75
1747.42,2.77
1747.57,2.81
1747.72,2.85
1747.88,2.86
1748.03,2.83
1748.18,2.79
1748.33,2.77
1748.49,2.77
1748.64,2.79
1748.79,2.81
1748.94,2.84
1749.09,2.86
1749.25,2.83
1749.4,2.73
1749.55,2.61
1749.7,2.5
1749.86,2.43
1750.01,2.39
1750.16,2.37
1750.31,2.38
1750.47,2.41
1750.62,2.48
1750.77,2.57
1750.92,2.66
1751.08,2.73
1751.23,2.78
1751.38,2.82
1751.53,2.83
1751.69,2.82
1751.84,2.8
1751.99,2.77
1752.14,2.76
1752.3,2.75
1752.45,2.75
1752.6,2.75
1752.75,2.75
1752.9,2.77
1753.06,2.8
1753.21,2.81
1753.36,2.82
1753.51,2.81
1753.67,2.79
1753.82,2.77
1753.97,2.74
1754.12,2.72
1754.28,2.69
1754.43,2.61
1754.58,2.49
1754.73,2.37
1754.89,2.29
1755.04,2.29
1755.19,2.36
1755.34,2.48
1755.5,2.63
1755.65,2.72
1755.8,2.75
1755.95,2.75
1756.11,2.75
1756.26,2.75
1756.41,2.75
1756.56,2.73
1756.71,2.69
1756.87,2.67
1757.02,2.65
1757.17,2.64
1757.32,2.63
1757.48,2.62
1757.63,2.61
1757.78,2.6
1757.93,2.61
1758.09,2.62
1758.24,2.65
1758.39,2.68
1758.54,2.7
1758.7,2.72
1758.85,2.74
1759,2.74
1759.15,2.74
1759.31,2.75
1759.46,2.74
1759.61,2.74
1759.76,2.73
1759.92,2.72
1760.07,2.72
1760.22,2.73
1760.37,2.74
1760.52,2.74
1760.68,2.75
1760.83,2.75
1760.98,2.76
1761.13,2.77
1761.29,2.79
1761.44,2.79
1761.59,2.77
1761.74,2.75
1761.9,2.73
1762.05,2.74
1762.2,2.74
1762.35,2.73
1762.51,2.72
1762.66,2.72
1762.81,2.73
1762.96,2.75
1763.12,2.78
1763.27,2.8
1763.42,2.8
1763.57,2.79
1763.73,2.76
1763.88,2.74
1764.03,2.73
1764.18,2.73
1764.33,2.74
1764.49,2.75
1764.64,2.77
1764.79,2.78
1764.94,2.78
1765.1,2.78
1765.25,2.78
1765.4,2.77
1765.55,2.78
1765.71,2.8
1765.86,2.82
1766.01,2.82
1766.16,2.82
1766.32,2.82
1766.47,2.82
1766.62,2.81
1766.77,2.79
1766.93,2.78
1767.08,2.78
1767.23,2.77
1767.38,2.73
1767.54,2.7
1767.69,2.68
1767.84,2.69
1767.99,2.73
1768.14,2.76
1768.3,2.78
1768.45,2.78
1768.6,2.79
1768.75,2.81
1768.91,2.83
1769.06,2.85
1769.21,2.84
1769.36,2.82
1769.52,2.78
1769.67,2.75
1769.82,2.73
1769.97,2.72
1770.13,2.71
1770.28,2.72
1770.43,2.75
1770.58,2.79
1770.74,2.82
1770.89,2.84
1771.04,2.84
1771.19,2.84
1771.35,2.85
1771.5,2.86
1771.65,2.87
1771.8,2.87
1771.95,2.86
1772.11,2.87
1772.26,2.87
1772.41,2.85
1772.56,2.84
1772.72,2.83
1772.87,2.83
1773.02,2.84
1773.17,2.84
1773.33,2.83
1773.48,2.81
1773.63,2.79
1773.78,2.77
1773.94,2.77
1774.09,2.76
1774.24,2.74
1774.39,2.74
1774.55,2.74
1774.7,2.75
1774.85,2.75
1775,2.72
1775.16,2.66
1775.31,2.59
1775.46,2.52
1775.61,2.43
1775.76,2.33
1775.92,2.28
1776.07,2.31
1776.22,2.43
1776.37,2.67
1776.53,2.81
1776.68,2.84
1776.83,2.82
1776.98,2.76
1777.14,2.7
1777.29,2.68
1777.44,2.72
1777.59,2.77
1777.75,2.82
1777.9,2.83
1778.05,2.81
1778.2,2.77
1778.36,2.71
1778.51,2.68
1778.66,2.7
1778.81,2.74
1778.97,2.72
1779.12,2.61
1779.27,2.5
1779.42,2.47
1779.57,2.53
1779.73,2.61
1779.88,2.67
1780.03,2.65
1780.18,2.54
1780.34,2.39
1780.49,2.33
1780.64,2.4
1780.79,2.56
1780.95,2.71
1781.1,2.77
1781.25,2.67
1781.4,2.54
1781.56,2.48
1781.71,2.52
1781.86,2.59
1782.01,2.55
1782.17,2.41
1782.32,2.31
1782.47,2.3
1782.62,2.38
1782.78,2.51
1782.93,2.65
1783.08,2.74
1783.23,2.76
1783.38,2.74
1783.54,2.73
1783.69,2.73
1783.84,2.72
1783.99,2.69
1784.15,2.66
1784.3,2.63
1784.45,2.57
1784.6,2.53
1784.76,2.57
1784.91,2.68
1785.06,2.78
1785.21,2.78
1785.37,2.72
1785.52,2.69
1785.67,2.71
1785.82,2.74
1785.98,2.75
1786.13,2.75
1786.28,2.76
1786.43,2.78
1786.59,2.8
1786.74,2.81
1786.89,2.83
1787.04,2.83
1787.19,2.82
1787.35,2.8
1787.5,2.79
1787.65,2.79
1787.8,2.78
1787.96,2.76
1788.11,2.73
1788.26,2.7
1788.41,2.67
1788.57,2.67
1788.72,2.68
1788.87,2.68
1789.02,2.64
1789.18,2.6
1789.33,2.6
1789.48,2.59
1789.63,2.53
1789.79,2.41
1789.94,2.31
1790.09,2.3
1790.24,2.38
1790.4,2.49
1790.55,2.56
1790.7,2.58
1790.85,2.62
1791,2.66
1791.16,2.69
1791.31,2.7
1791.46,2.69
1791.61,2.66
1791.77,2.63
1791.92,2.62
1792.07,2.65
1792.22,2.69
1792.38,2.72
1792.53,2.69
1792.68,2.64
1792.83,2.59
1792.99,2.55
1793.14,2.53
1793.29,2.51
1793.44,2.49
1793.6,2.48
1793.75,2.49
1793.9,2.52
1794.05,2.56
1794.21,2.58
1794.36,2.58
1794.51,2.59
1794.66,2.59
1794.81,2.52
1794.97,2.42
1795.12,2.38
1795.27,2.42
1795.42,2.51
1795.58,2.61
1795.73,2.7
1795.88,2.76
1796.03,2.74
1796.19,2.66
1796.34,2.58
1796.49,2.54
1796.64,2.53
1796.8,2.49
1796.95,2.43
1797.1,2.42
1797.25,2.48
1797.41,2.54
1797.56,2.58
1797.71,2.61
1797.86,2.64
1798.02,2.65
1798.17,2.65
1798.32,2.64
1798.47,2.65
1798.62,2.69
1798.78,2.74
1798.93,2.76
1799.08,2.75
1799.23,2.74
1799.39,2.76
1799.54,2.77
1799.69,2.72
1799.84,2.57
1800,2.41
1800.15,2.35
1800.3,2.39
1800.45,2.49
1800.61,2.58
1800.76,2.63
1800.91,2.65
1801.06,2.63
1801.22,2.54
1801.37,2.36
1801.52,2.14
1801.67,1.99
1801.83,1.94
1801.98,1.99
1802.13,2.1
1802.28,2.26
1802.43,2.43
1802.59,2.53
1802.74,2.53
1802.89,2.5
1803.04,2.51
1803.2,2.53
1803.35,2.54
1803.5,2.55
1803.65,2.55
1803.81,2.52
1803.96,2.5
1804.11,2.52
1804.26,2.55
1804.42,2.57
1804.57,2.6
1804.72,2.62
1804.87,2.63
1805.03,2.6
1805.18,2.53
1805.33,2.49
1805.48,2.53
1805.64,2.63
1805.79,2.75
1805.94,2.83
1806.09,2.87
1806.24,2.85
1806.4,2.78
1806.55,2.67
1806.7,2.58
1806.85,2.53
1807.01,2.57
1807.16,2.66
1807.31,2.71
1807.46,2.71
1807.62,2.7
1807.77,2.72
1807.92,2.74
1808.07,2.72
1808.23,2.66
1808.38,2.62
1808.53,2.63
1808.68,2.69
1808.84,2.75
1808.99,2.8
1809.14,2.82
1809.29,2.82
1809.45,2.8
1809.6,2.77
1809.75,2.74
1809.9,2.71
1810.05,2.7
1810.21,2.7
1810.36,2.71
1810.51,2.73
1810.66,2.75
1810.82,2.75
1810.97,2.72
1811.12,2.69
1811.27,2.68
1811.43,2.68
1811.58,2.69
1811.73,2.7
1811.88,2.71
1812.04,2.72
1812.19,2.73
1812.34,2.74
1812.49,2.76
1812.65,2.78
1812.8,2.79
1812.95,2.79
1813.1,2.76
1813.26,2.75
1813.41,2.73
1813.56,2.71
1813.71,2.7
1813.86,2.69
1814.02,2.72
1814.17,2.75
1814.32,2.79
1814.47,2.82
1814.63,2.83
1814.78,2.82
1814.93,2.81
1815.08,2.78
1815.24,2.75
1815.39,2.73
1815.54,2.73
1815.69,2.74
1815.85,2.76
1816,2.78
1816.15,2.79
1816.3,2.79
1816.46,2.81
1816.61,2.83
1816.76,2.84
1816.91,2.82
1817.07,2.8
1817.22,2.8
1817.37,2.81
1817.52,2.81
1817.67,2.82
1817.83,2.82
1817.98,2.82
1818.13,2.82
1818.28,2.83
1818.44,2.84
1818.59,2.83
1818.74,2.82
1818.89,2.81
1819.05,2.81
1819.2,2.81
1819.35,2.81
1819.5,2.8
1819.66,2.8
1819.81,2.81
1819.96,2.83
1820.11,2.85
1820.27,2.87
1820.42,2.88
1820.57,2.87
1820.72,2.85
1820.88,2.83
1821.03,2.83
1821.18,2.83
1821.33,2.83
1821.48,2.82
1821.64,2.81
1821.79,2.82
1821.94,2.82
1822.09,2.83
1822.25,2.83
1822.4,2.78
1822.55,2.66
1822.7,2.51
1822.86,2.38
1823.01,2.3
1823.16,2.25
1823.31,2.21
1823.47,2.15
1823.62,2.14
1823.77,2.22
1823.92,2.36
1824.08,2.52
1824.23,2.64
1824.38,2.72
1824.53,2.76
1824.69,2.81
1824.84,2.86
1824.99,2.9
1825.14,2.88
1825.29,2.8
1825.45,2.7
1825.6,2.58
1825.75,2.43
1825.9,2.29
1826.06,2.23
1826.21,2.27
1826.36,2.32
1826.51,2.33
1826.67,2.33
1826.82,2.3
1826.97,2.19
1827.12,2.05
1827.28,1.97
1827.43,2.03
1827.58,2.22
1827.73,2.48
1827.89,2.66
1828.04,2.72
1828.19,2.71
1828.34,2.7
1828.5,2.67
1828.65,2.59
1828.8,2.53
1828.95,2.52
1829.1,2.58
1829.26,2.55
1829.41,2.42
1829.56,2.32
1829.71,2.33
1829.87,2.47
1830.02,2.64
1830.17,2.78
1830.32,2.88
1830.48,2.92
1830.63,2.93
1830.78,2.95
1830.93,2.98
1831.09,3
1831.24,3
1831.39,2.97
1831.54,2.91
1831.7,2.86
1831.85,2.83
1832,2.85
1832.15,2.87
1832.31,2.81
1832.46,2.65
1832.61,2.5
1832.76,2.42
1832.91,2.38
1833.07,2.37
1833.22,2.39
1833.37,2.44
1833.52,2.54
1833.68,2.66
1833.83,2.69
1833.98,2.63
1834.13,2.56
1834.29,2.5
1834.44,2.49
1834.59,2.52
1834.74,2.58
1834.9,2.61
1835.05,2.59
1835.2,2.53
1835.35,2.46
1835.51,2.4
1835.66,2.41
1835.81,2.47
1835.96,2.56
1836.12,2.64
1836.27,2.67
1836.42,2.69
1836.57,2.69
1836.72,2.68
1836.88,2.65
1837.03,2.61
1837.18,2.52
1837.33,2.43
1837.49,2.4
1837.64,2.38
1837.79,2.37
1837.94,2.35
1838.1,2.33
1838.25,2.32
1838.4,2.33
1838.55,2.39
1838.71,2.46
1838.86,2.52
1839.01,2.6
1839.16,2.69
1839.32,2.74
1839.47,2.79
1839.62,2.83
1839.77,2.85
1839.93,2.84
1840.08,2.83
1840.23,2.84
1840.38,2.83
1840.53,2.81
1840.69,2.77
1840.84,2.76
1840.99,2.78
1841.14,2.77
1841.3,2.75
1841.45,2.72
1841.6,2.67
1841.75,2.61
1841.91,2.54
1842.06,2.49
1842.21,2.48
1842.36,2.51
1842.52,2.61
1842.67,2.74
1842.82,2.82
1842.97,2.82
1843.13,2.78
1843.28,2.77
1843.43,2.8
1843.58,2.8
1843.74,2.69
1843.89,2.45
1844.04,2.24
1844.19,2.15
1844.34,2.14
1844.5,2.15
1844.65,2.12
1844.8,2.1
1844.95,2.13
1845.11,2.1
1845.26,1.99
1845.41,1.91
1845.56,1.93
1845.72,2.02
1845.87,2.1
1846.02,2.09
1846.17,1.99
1846.33,1.86
1846.48,1.75
1846.63,1.67
1846.78,1.61
1846.94,1.61
1847.09,1.69
1847.24,1.8
1847.39,1.85
1847.55,1.82
1847.7,1.78
1847.85,1.79
1848,1.84
1848.15,1.91
1848.31,1.94
1848.46,1.95
1848.61,1.96
1848.76,1.99
1848.92,2
1849.07,1.97
1849.22,1.95
1849.37,1.94
1849.53,1.95
1849.68,1.97
1849.83,2.01
1849.98,2.07
1850.14,2.18
1850.29,2.32
1850.44,2.43
1850.59,2.53
1850.75,2.6
1850.9,2.63
1851.05,2.62
1851.2,2.55
1851.36,2.34
1851.51,2.05
1851.66,1.84
1851.81,1.75
1851.96,1.73
1852.12,1.73
1852.27,1.75
1852.42,1.79
1852.57,1.81
1852.73,1.76
1852.88,1.66
1853.03,1.6
1853.18,1.6
1853.34,1.66
1853.49,1.75
1853.64,1.8
1853.79,1.87
1853.95,2.02
1854.1,2.2
1854.25,2.33
1854.4,2.37
1854.56,2.31
1854.71,2.22
1854.86,2.16
1855.01,2.12
1855.17,2.11
1855.32,2.12
1855.47,2.09
1855.62,2
1855.77,1.92
1855.93,1.87
1856.08,1.86
1856.23,1.86
1856.38,1.88
1856.54,1.93
1856.69,1.97
1856.84,2
1856.99,2.05
1857.15,2.1
1857.3,2.13
1857.45,2.09
1857.6,1.98
1857.76,1.9
1857.91,1.9
1858.06,1.98
1858.21,2.12
1858.37,2.29
1858.52,2.44
1858.67,2.52
1858.82,2.47
1858.98,2.38
1859.13,2.31
1859.28,2.27
1859.43,2.26
1859.58,2.23
1859.74,2.11
1859.89,1.92
1860.04,1.77
1860.19,1.72
1860.35,1.76
1860.5,1.85
1860.65,1.96
1860.8,2.02
1860.96,1.99
1861.11,1.95
1861.26,1.98
1861.41,2.09
1861.57,2.17
1861.72,2.13
1861.87,2.02
1862.02,1.89
1862.18,1.83
1862.33,1.84
1862.48,1.9
1862.63,1.91
1862.79,1.85
1862.94,1.76
1863.09,1.68
1863.24,1.66
1863.39,1.7
1863.55,1.77
1863.7,1.81
1863.85,1.81
1864,1.81
1864.16,1.84
1864.31,1.92
1864.46,1.96
1864.61,1.91
1864.77,1.79
1864.92,1.7
1865.07,1.66
1865.22,1.66
1865.38,1.69
1865.53,1.73
1865.68,1.8
1865.83,1.86
1865.99,1.87
1866.14,1.84
1866.29,1.79
1866.44,1.69
1866.6,1.6
1866.75,1.6
1866.9,1.6
1867.05,1.62
1867.2,1.69
1867.36,1.72
1867.51,1.7
1867.66,1.67
1867.81,1.66
1867.97,1.63
1868.12,1.6
1868.27,1.6
1868.42,1.67
1868.58,1.78
1868.73,1.87
1868.88,1.96
1869.03,2.07
1869.19,2.19
1869.34,2.3
1869.49,2.38
1869.64,2.41
1869.8,2.35
1869.95,2.23
1870.1,2.16
1870.25,2.13
1870.41,2.13
1870.56,2.15
1870.71,2.17
1870.86,2.18
1871.01,2.17
1871.17,2.16
1871.32,2.16
1871.47,2.15
1871.62,2.1
1871.78,2.02
1871.93,1.97
1872.08,1.95
1872.23,1.96
1872.39,1.99
1872.54,2.04
1872.69,2.08
1872.84,2.09
1873,2.1
1873.15,2.14
1873.3,2.18
1873.45,2.22
1873.61,2.28
1873.76,2.3
1873.91,2.29
1874.06,2.24
1874.22,2.15
1874.37,2.05
1874.52,2
1874.67,1.99
1874.82,2.03
1874.98,2.13
1875.13,2.21
1875.28,2.2
1875.43,2.11
1875.59,2.04
1875.74,2.02
1875.89,2.02
1876.04,2.07
1876.2,2.15
1876.35,2.22
1876.5,2.24
1876.65,2.25
1876.81,2.3
1876.96,2.38
1877.11,2.45
1877.26,2.45
1877.42,2.43
1877.57,2.42
1877.72,2.42
1877.87,2.34
1878.03,2.21
1878.18,2.11
1878.33,2.09
1878.48,2.11
1878.63,2.14
1878.79,2.14
1878.94,2.14
1879.09,2.15
1879.24,2.17
1879.4,2.17
1879.55,2.16
1879.7,2.19
1879.85,2.23
1880.01,2.24
1880.16,2.23
1880.31,2.25
1880.46,2.34
1880.62,2.45
1880.77,2.51
1880.92,2.53
1881.07,2.5
1881.23,2.42
1881.38,2.33
1881.53,2.24
1881.68,2.12
1881.84,2.01
1881.99,1.96
1882.14,1.99
1882.29,2.05
1882.44,2.07
1882.6,2.08
1882.75,2.12
1882.9,2.16
1883.05,2.16
1883.21,2.1
1883.36,2.01
1883.51,1.94
1883.66,1.91
1883.82,1.95
1883.97,2.02
1884.12,2.08
1884.27,2.1
1884.43,2.1
1884.58,2.1
1884.73,2.13
1884.88,2.17
1885.04,2.18
1885.19,2.13
1885.34,2.04
1885.49,1.99
1885.65,1.99
1885.8,2.02
1885.95,2.08
1886.1,2.16
1886.25,2.25
1886.41,2.32
1886.56,2.38
1886.71,2.45
1886.86,2.49
1887.02,2.41
1887.17,2.29
1887.32,2.24
1887.47,2.25
1887.63,2.26
1887.78,2.27
1887.93,2.28
1888.08,2.27
1888.24,2.18
1888.39,2.05
1888.54,1.97
1888.69,1.95
1888.85,1.94
1889,1.95
1889.15,2
1889.3,2.08
1889.46,2.12
1889.61,2.14
1889.76,2.17
1889.91,2.21
1890.06,2.22
1890.22,2.19
1890.37,2.14
1890.52,2.1
1890.67,2.1
1890.83,2.12
1890.98,2.12
1891.13,2.1
1891.28,2.1
1891.44,2.16
1891.59,2.24
1891.74,2.3
1891.89,2.34
1892.05,2.38
1892.2,2.43
1892.35,2.46
1892.5,2.45
1892.66,2.42
1892.81,2.41
1892.96,2.41
1893.11,2.37
1893.27,2.31
1893.42,2.27
1893.57,2.28
1893.72,2.32
1893.87,2.35
1894.03,2.35
1894.18,2.33
1894.33,2.33
1894.48,2.36
1894.64,2.41
1894.79,2.43
1894.94,2.44
1895.09,2.43
1895.25,2.41
1895.4,2.41
1895.55,2.45
1895.7,2.51
1895.86,2.51
1896.01,2.47
1896.16,2.42
1896.31,2.41
1896.47,2.46
1896.62,2.51
1896.77,2.5
1896.92,2.51
1897.08,2.55
1897.23,2.58
1897.38,2.56
1897.53,2.53
1897.68,2.51
1897.84,2.51
1897.99,2.55
1898.14,2.58
1898.29,2.56
1898.45,2.5
1898.6,2.44
1898.75,2.41
1898.9,2.39
1899.06,2.38
1899.21,2.36
1899.36,2.33
1899.51,2.26
1899.67,2.22
1899.82,2.25
1899.97,2.32
1900.12,2.46
1900.28,2.64
1900.43,2.74
1900.58,2.77
1900.73,2.76
1900.89,2.74
1901.04,2.71
1901.19,2.68
1901.34,2.66
1901.49,2.64
1901.65,2.62
1901.8,2.6
1901.95,2.57
1902.1,2.56
1902.26,2.57
1902.41,2.56
1902.56,2.53
1902.71,2.5
1902.87,2.53
1903.02,2.61
1903.17,2.71
1903.32,2.79
1903.48,2.81
1903.63,2.78
1903.78,2.68
1903.93,2.53
1904.09,2.4
1904.24,2.33
1904.39,2.32
1904.54,2.36
1904.7,2.41
1904.85,2.43
1905,2.4
1905.15,2.4
1905.3,2.44
1905.46,2.5
1905.61,2.55
1905.76,2.57
1905.91,2.57
1906.07,2.57
1906.22,2.56
1906.37,2.55
1906.52,2.52
1906.68,2.46
1906.83,2.43
1906.98,2.42
1907.13,2.43
1907.29,2.44
1907.44,2.42
1907.59,2.37
1907.74,2.3
1907.9,2.25
1908.05,2.24
1908.2,2.25
1908.35,2.25
1908.51,2.29
1908.66,2.38
1908.81,2.5
1908.96,2.58
1909.11,2.62
1909.27,2.65
1909.42,2.66
1909.57,2.62
1909.72,2.55
1909.88,2.48
1910.03,2.41
1910.18,2.34
1910.33,2.3
1910.49,2.29
1910.64,2.3
1910.79,2.29
1910.94,2.25
1911.1,2.2
1911.25,2.17
1911.4,2.18
1911.55,2.22
1911.71,2.23
1911.86,2.22
1912.01,2.23
1912.16,2.28
1912.32,2.36
1912.47,2.39
1912.62,2.34
1912.77,2.28
1912.92,2.27
1913.08,2.33
1913.23,2.37
1913.38,2.35
1913.53,2.3
1913.69,2.29
1913.84,2.36
1913.99,2.42
1914.14,2.41
1914.3,2.36
1914.45,2.32
1914.6,2.31
1914.75,2.27
1914.91,2.21
1915.06,2.15
1915.21,2.11
1915.36,2.12
1915.52,2.13
1915.67,2.16
1915.82,2.26
1915.97,2.4
1916.13,2.51
1916.28,2.54
1916.43,2.52
1916.58,2.44
1916.73,2.31
1916.89,2.2
1917.04,2.15
1917.19,2.15
1917.34,2.18
1917.5,2.26
1917.65,2.29
1917.8,2.21
1917.95,2.08
1918.11,1.99
1918.26,1.93
1918.41,1.89
1918.56,1.89
1918.72,1.98
1918.87,2.14
1919.02,2.28
1919.17,2.33
1919.33,2.19
1919.48,1.97
1919.63,1.86
1919.78,1.9
1919.94,2.01
1920.09,2.04
1920.24,2.03
1920.39,2.04
1920.54,2.06
1920.7,2.06
1920.85,2.06
1921,2.08
1921.15,2.12
1921.31,2.14
1921.46,2.15
1921.61,2.21
1921.76,2.29
1921.92,2.33
1922.07,2.3
1922.22,2.27
1922.37,2.26
1922.53,2.27
1922.68,2.28
1922.83,2.29
1922.98,2.3
1923.14,2.29
1923.29,2.23
1923.44,2.17
1923.59,2.15
1923.75,2.17
1923.9,2.19
1924.05,2.17
1924.2,2.13
1924.35,2.09
1924.51,2.08
1924.66,2.06
1924.81,2.07
1924.96,2.13
1925.12,2.22
1925.27,2.27
1925.42,2.24
1925.57,2.13
1925.73,2
1925.88,1.95
1926.03,2
1926.18,2.12
1926.34,2.23
1926.49,2.3
1926.64,2.3
1926.79,2.26
1926.95,2.19
1927.1,2.13
1927.25,2.08
1927.4,2.04
1927.56,1.98
1927.71,1.96
1927.86,2.02
1928.01,2.14
1928.16,2.27
1928.32,2.38
1928.47,2.44
1928.62,2.45
1928.77,2.4
1928.93,2.32
1929.08,2.24
1929.23,2.19
1929.38,2.16
1929.54,2.14
1929.69,2.12
1929.84,2.09
1929.99,2.05
1930.15,2.03
1930.3,2.08
1930.45,2.16
1930.6,2.22
1930.76,2.21
1930.91,2.18
1931.06,2.12
1931.21,2.08
1931.37,2.11
1931.52,2.16
1931.67,2.17
1931.82,2.17
1931.97,2.22
1932.13,2.27
1932.28,2.24
1932.43,2.18
1932.58,2.15
1932.74,2.17
1932.89,2.2
1933.04,2.21
1933.19,2.23
1933.35,2.3
1933.5,2.37
1933.65,2.38
1933.8,2.35
1933.96,2.33
1934.11,2.32
1934.26,2.35
1934.41,2.4
1934.57,2.44
1934.72,2.45
1934.87,2.42
1935.02,2.38
1935.18,2.34
1935.33,2.34
1935.48,2.35
1935.63,2.37
1935.78,2.39
1935.94,2.4
1936.09,2.38
1936.24,2.3
1936.39,2.21
1936.55,2.16
1936.7,2.19
1936.85,2.26
1937,2.33
1937.16,2.34
1937.31,2.29
1937.46,2.23
1937.61,2.21
1937.77,2.28
1937.92,2.38
1938.07,2.46
1938.22,2.47
1938.38,2.42
1938.53,2.37
1938.68,2.34
1938.83,2.32
1938.99,2.3
1939.14,2.29
1939.29,2.28
1939.44,2.25
1939.59,2.22
1939.75,2.2
1939.9,2.18
1940.05,2.16
1940.2,2.18
1940.36,2.29
1940.51,2.39
1940.66,2.41
1940.81,2.36
1940.97,2.31
1941.12,2.27
1941.27,2.25
1941.42,2.24
1941.58,2.26
